# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.1	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.1	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.1	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.1	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|O32219|3.A.3.6.10	37.108	1.80e-103	331	79	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	215	778	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|O32219|3.A.3.6.10	37.108	1.80e-103	331	79	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	215	778	transporter
gnl|TC-DB|O32219|3.A.3.6.10	3.A.3.6.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O32219|3.A.3.6.10	37.108	1.80e-103	331	79	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	215	778	transporter
gnl|TC-DB|Q88RT8|3.A.3.6.11	3.A.3.6.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q88RT8|3.A.3.6.11	39.339	1.32e-110	348	90	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	211	783	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q88CP1|3.A.3.6.12	3.A.3.6.12	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q88CP1|3.A.3.6.12	54.425	0.0	694	99	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	26	778	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8ZS90|3.A.3.6.13	34.565	4.13e-96	315	81	LKKGGHDO_01821 Copper-exporting P-type ATPase	6	712	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q8ZS90|3.A.3.6.13	34.565	4.13e-96	315	81	LKKGGHDO_01821 Copper-exporting P-type ATPase	6	712	transporter
gnl|TC-DB|Q8ZS90|3.A.3.6.13	3.A.3.6.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8ZS90|3.A.3.6.13	34.565	4.13e-96	315	81	LKKGGHDO_01821 Copper-exporting P-type ATPase	6	712	transporter
gnl|TC-DB|Q92T56|3.A.3.6.14	3.A.3.6.14	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q92T56|3.A.3.6.14	43.643	3.82e-123	384	78	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	198	778	transporter
gnl|TC-DB|Q92T56|3.A.3.6.14	3.A.3.6.14	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q92T56|3.A.3.6.14	43.643	3.82e-123	384	78	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	198	778	transporter
gnl|TC-DB|Q9I147|3.A.3.6.15	3.A.3.6.15	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9I147|3.A.3.6.15	34.767	1.10e-80	267	80	LKKGGHDO_03601 Copper-exporting P-type ATPase B	130	679	transporter
gnl|TC-DB|Q9I147|3.A.3.6.15	3.A.3.6.15	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9I147|3.A.3.6.15	34.767	1.10e-80	267	80	LKKGGHDO_03601 Copper-exporting P-type ATPase B	130	679	transporter
gnl|TC-DB|Q8TJZ4|3.A.3.6.16	3.A.3.6.16	Cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8TJZ4|3.A.3.6.16	39.526	1.58e-101	324	82	LKKGGHDO_03595 Copper-transporting P-type ATPase	254	801	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	mercury	EX_cpd00531_e0	rxn08715,rxn10343	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P37617|3.A.3.6.2	3.A.3.6.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P37617|3.A.3.6.2	37.147	6.93e-113	357	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	51	778	transporter
gnl|TC-DB|P0CW78|3.A.3.6.20	3.A.3.6.20	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P0CW78|3.A.3.6.20	34.609	2.29e-96	314	78	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	191	785	transporter
gnl|TC-DB|P0CW78|3.A.3.6.20	3.A.3.6.20	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0CW78|3.A.3.6.20	34.609	2.29e-96	314	78	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	191	785	transporter
gnl|TC-DB|Q59997|3.A.3.6.21	3.A.3.6.21	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q59997|3.A.3.6.21	35.304	8.58e-99	317	96	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	172	778	transporter
gnl|TC-DB|A3T2G5|3.A.3.6.22	3.A.3.6.22	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|A3T2G5|3.A.3.6.22	38.047	1.03e-104	333	87	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	204	778	transporter
gnl|TC-DB|Q1LAJ7|3.A.3.6.27	3.A.3.6.27	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q1LAJ7|3.A.3.6.27	35.874	9.92e-80	271	76	LKKGGHDO_03595 Copper-transporting P-type ATPase	157	801	transporter
gnl|TC-DB|Q1LAJ7|3.A.3.6.27	3.A.3.6.27	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q1LAJ7|3.A.3.6.27	35.874	9.92e-80	271	76	LKKGGHDO_03595 Copper-transporting P-type ATPase	157	801	transporter
gnl|TC-DB|Q1LAJ7|3.A.3.6.27	3.A.3.6.27	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q1LAJ7|3.A.3.6.27	35.874	9.92e-80	271	76	LKKGGHDO_03595 Copper-transporting P-type ATPase	157	801	transporter
gnl|TC-DB|Q59465|3.A.3.6.3	3.A.3.6.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q59465|3.A.3.6.3	31.052	1.52e-86	285	85	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	186	776	transporter
gnl|TC-DB|Q59465|3.A.3.6.3	3.A.3.6.3	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q59465|3.A.3.6.3	31.052	1.52e-86	285	85	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	186	776	transporter
gnl|TC-DB|Q59465|3.A.3.6.3	3.A.3.6.3	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q59465|3.A.3.6.3	31.052	1.52e-86	285	85	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	186	776	transporter
gnl|TC-DB|Q58AJ6|3.A.3.6.4	3.A.3.6.4	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q58AJ6|3.A.3.6.4	58.967	0.0	675	86	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	86	778	transporter
gnl|TC-DB|Q8L158|3.A.3.6.5	3.A.3.6.5	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8L158|3.A.3.6.5	36.968	5.39e-108	342	87	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	208	778	transporter
gnl|TC-DB|Q8L158|3.A.3.6.5	3.A.3.6.5	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8L158|3.A.3.6.5	36.968	5.39e-108	342	87	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	208	778	transporter
gnl|TC-DB|Q8L158|3.A.3.6.5	3.A.3.6.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q8L158|3.A.3.6.5	36.968	5.39e-108	342	87	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	208	778	transporter
gnl|TC-DB|Q9M3H5|3.A.3.6.6	3.A.3.6.6	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q9M3H5|3.A.3.6.6	28.092	5.95e-47	177	77	LKKGGHDO_01942 putative copper-importing P-type ATPase A	212	811	transporter
gnl|TC-DB|Q9M3H5|3.A.3.6.6	3.A.3.6.6	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9M3H5|3.A.3.6.6	28.092	5.95e-47	177	77	LKKGGHDO_01942 putative copper-importing P-type ATPase A	212	811	transporter
gnl|TC-DB|Q9M3H5|3.A.3.6.6	3.A.3.6.6	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q9M3H5|3.A.3.6.6	28.092	5.95e-47	177	77	LKKGGHDO_01942 putative copper-importing P-type ATPase A	212	811	transporter
gnl|TC-DB|Q9M3H5|3.A.3.6.6	3.A.3.6.6	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9M3H5|3.A.3.6.6	28.092	5.95e-47	177	77	LKKGGHDO_01942 putative copper-importing P-type ATPase A	212	811	transporter
gnl|TC-DB|Q9M3H5|3.A.3.6.6	3.A.3.6.6	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q9M3H5|3.A.3.6.6	28.092	5.95e-47	177	77	LKKGGHDO_01942 putative copper-importing P-type ATPase A	212	811	transporter
gnl|TC-DB|Q60048|3.A.3.6.8	3.A.3.6.8	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q60048|3.A.3.6.8	40.675	3.53e-146	443	86	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	163	778	transporter
gnl|TC-DB|O31688|3.A.3.6.9	3.A.3.6.9	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O31688|3.A.3.6.9	31.338	1.78e-92	300	88	LKKGGHDO_04084 Potassium-transporting ATPase ATP-binding subunit	215	778	transporter
gnl|TC-DB|P03960|3.A.3.7.1	3.A.3.7.1	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P03960|3.A.3.7.1	25.081	7.78e-29	119	75	LKKGGHDO_00783 Calcium-transporting ATPase 1	114	721	transporter
gnl|TC-DB|Q1M606|3.A.3.7.2	3.A.3.7.2	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q1M606|3.A.3.7.2	29.752	8.40e-30	122	83	LKKGGHDO_01821 Copper-exporting P-type ATPase	162	708	transporter
gnl|TC-DB|B2HPR6|3.A.3.7.3	3.A.3.7.3	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|B2HPR6|3.A.3.7.3	30.741	4.37e-32	129	79	LKKGGHDO_01821 Copper-exporting P-type ATPase	198	708	transporter
gnl|TC-DB|P13587|3.A.3.9.1	3.A.3.9.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P13587|3.A.3.9.1	30.911	6.92e-117	380	84	LKKGGHDO_00783 Calcium-transporting ATPase 1	4	785	transporter
gnl|TC-DB|P22189|3.A.3.9.2	3.A.3.9.2	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P22189|3.A.3.9.2	32.087	9.14e-141	442	88	LKKGGHDO_00783 Calcium-transporting ATPase 1	20	888	transporter
gnl|TC-DB|O13398|3.A.3.9.3	3.A.3.9.3	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|O13398|3.A.3.9.3	31.881	4.19e-121	391	80	LKKGGHDO_00783 Calcium-transporting ATPase 1	9	777	transporter
gnl|TC-DB|O13398|3.A.3.9.3	3.A.3.9.3	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|O13398|3.A.3.9.3	31.881	4.19e-121	391	80	LKKGGHDO_00783 Calcium-transporting ATPase 1	9	777	transporter
gnl|TC-DB|P78981|3.A.3.9.4	3.A.3.9.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P78981|3.A.3.9.4	33.218	2.22e-113	369	81	LKKGGHDO_00783 Calcium-transporting ATPase 1	4	769	transporter
gnl|TC-DB|B5B9V9|3.A.3.9.5	3.A.3.9.5	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|B5B9V9|3.A.3.9.5	34.231	2.61e-133	424	80	LKKGGHDO_00783 Calcium-transporting ATPase 1	8	777	transporter
gnl|TC-DB|B5B9V9|3.A.3.9.5	3.A.3.9.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B5B9V9|3.A.3.9.5	34.231	2.61e-133	424	80	LKKGGHDO_00783 Calcium-transporting ATPase 1	8	777	transporter
gnl|TC-DB|Q4PI59|3.A.3.9.6	3.A.3.9.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4PI59|3.A.3.9.6	34.346	2.91e-131	419	75	LKKGGHDO_00783 Calcium-transporting ATPase 1	27	777	transporter
gnl|TC-DB|Q4PI59|3.A.3.9.6	3.A.3.9.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4PI59|3.A.3.9.6	34.346	2.91e-131	419	75	LKKGGHDO_00783 Calcium-transporting ATPase 1	27	777	transporter
gnl|TC-DB|Q38CW7|3.A.3.9.7	3.A.3.9.7	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q38CW7|3.A.3.9.7	33.015	1.90e-131	417	89	LKKGGHDO_00783 Calcium-transporting ATPase 1	24	892	transporter
gnl|TC-DB|P0C2V3|3.A.6.1.1	3.A.6.1.1	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P0C2V3|3.A.6.1.1	32.429	1.97e-106	336	97	LKKGGHDO_01214 Flagellar biosynthesis protein FlhA	14	680	transporter
gnl|TC-DB|O84092|3.A.6.3.1	3.A.6.3.1	Calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O84092|3.A.6.3.1	35.155	2.02e-114	357	94	LKKGGHDO_01214 Flagellar biosynthesis protein FlhA	29	683	transporter
gnl|TC-DB|Q03031|3.B.1.1.1	3.B.1.1.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q03031|3.B.1.1.1	31.068	1.43e-41	149	94	LKKGGHDO_02196 Carboxybiotin decarboxylase	26	397	transporter
gnl|TC-DB|Q57079|3.B.1.1.2	3.B.1.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q57079|3.B.1.1.2	56.667	0.0	609	99	LKKGGHDO_02471 Propionyl-CoA carboxylase beta chain	1	510	transporter
gnl|TC-DB|Q06700|3.B.1.1.3	3.B.1.1.3	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q06700|3.B.1.1.3	25.490	1.25e-45	166	77	LKKGGHDO_03228 Methylmalonyl-CoA carboxyltransferase 12S subunit	51	471	transporter
gnl|TC-DB|O06923|3.B.1.1.4	3.B.1.1.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|O06923|3.B.1.1.4	54.545	1.22e-152	434	99	LKKGGHDO_02196 Carboxybiotin decarboxylase	5	400	transporter
gnl|TC-DB|Q9V0A4|3.B.1.1.5	3.B.1.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q9V0A4|3.B.1.1.5	57.500	0.0	603	99	LKKGGHDO_02471 Propionyl-CoA carboxylase beta chain	1	510	transporter
gnl|TC-DB|Q9KTU5|3.B.1.1.6	3.B.1.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q9KTU5|3.B.1.1.6	29.117	2.65e-41	148	96	LKKGGHDO_02196 Carboxybiotin decarboxylase	22	397	transporter
gnl|TC-DB|B7TVP1|3.B.1.1.7	3.B.1.1.7	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B7TVP1|3.B.1.1.7	24.640	1.53e-50	180	92	LKKGGHDO_03228 Methylmalonyl-CoA carboxyltransferase 12S subunit	1	514	transporter
gnl|TC-DB|Q65GF4|3.D.10.1.1	3.D.10.1.1	succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|Q65GF4|3.D.10.1.1	32.517	2.99e-84	271	94	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	14	570	transporter
gnl|TC-DB|Q8F4Z1|3.D.10.1.2	3.D.10.1.2	succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|Q8F4Z1|3.D.10.1.2	29.434	1.27e-58	204	81	LKKGGHDO_02757 Fumarate reductase flavoprotein subunit	41	534	transporter
gnl|TC-DB|P17412|3.D.10.1.3	3.D.10.1.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P17412|3.D.10.1.3	37.478	1.01e-110	343	86	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	6	564	transporter
gnl|TC-DB|P17412|3.D.10.1.3	3.D.10.1.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P17412|3.D.10.1.3	37.478	1.01e-110	343	86	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	6	564	transporter
gnl|TC-DB|F9VN10|3.D.10.1.4	3.D.10.1.4	succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|F9VN10|3.D.10.1.4	43.441	5.43e-149	438	99	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	11	586	transporter
gnl|TC-DB|X5H3P0|3.D.10.1.6	3.D.10.1.6	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|X5H3P0|3.D.10.1.6	52.231	0.0	621	99	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	1	594	transporter
gnl|TC-DB|X5H3P0|3.D.10.1.6	3.D.10.1.6	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|X5H3P0|3.D.10.1.6	52.231	0.0	621	99	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	1	594	transporter
gnl|TC-DB|X5H3P0|3.D.10.1.6	3.D.10.1.6	Succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|X5H3P0|3.D.10.1.6	52.231	0.0	621	99	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	1	594	transporter
gnl|TC-DB|P31040|3.D.10.1.7	3.D.10.1.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P31040|3.D.10.1.7	53.960	0.0	627	91	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	10	594	transporter
gnl|TC-DB|P31040|3.D.10.1.7	3.D.10.1.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P31040|3.D.10.1.7	53.960	0.0	627	91	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	10	594	transporter
gnl|TC-DB|P31040|3.D.10.1.7	3.D.10.1.7	Succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|P31040|3.D.10.1.7	53.960	0.0	627	91	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	10	594	transporter
gnl|TC-DB|I7FYK4|3.D.10.1.9	3.D.10.1.9	succinate	EX_cpd00036_e0	rxn10138	gnl|TC-DB|I7FYK4|3.D.10.1.9	50.171	0.0	580	98	LKKGGHDO_01861 Succinate dehydrogenase flavoprotein subunit	6	580	transporter
gnl|TC-DB|P33937|3.D.11.1.1	3.D.11.1.1	nitrate	EX_cpd00209_e0	rxn05171	gnl|TC-DB|P33937|3.D.11.1.1	30.292	3.62e-104	339	94	LKKGGHDO_03618 Periplasmic nitrate reductase	6	695	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U100|3.D.1.4.1	31.891	1.41e-49	177	82	LKKGGHDO_01748 Hydrogenase-4 component B	66	494	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U100|3.D.1.4.1	31.891	1.41e-49	177	82	LKKGGHDO_01748 Hydrogenase-4 component B	66	494	transporter
gnl|TC-DB|P17694|3.D.1.6.1	3.D.1.6.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P17694|3.D.1.6.1	57.971	3.14e-180	507	84	LKKGGHDO_02132 NADH-quinone oxidoreductase subunit D	4	417	transporter
gnl|TC-DB|P17694|3.D.1.6.1	3.D.1.6.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P17694|3.D.1.6.1	57.971	3.14e-180	507	84	LKKGGHDO_02132 NADH-quinone oxidoreductase subunit D	4	417	transporter
